com_id,com_nam,lin_ima,is_lob,dat_fil
"C00538298","OKLAHOMA CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961210+0","Y","2012-11-13"
"C00537969","OKLAHOMA DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030962081+0","Y","2012-11-13"
"C00533174","OKLAHOMA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933197+0","Y","2012-10-22"
"C00596114","OKLAHOMA GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512129004176065+0","Y","2015-12-12"
"C00539437","OKLAHOMA REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961431+0","Y","2012-11-15"
"C00534271","OKLAHOMA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941635+0","Y","2012-10-31"
"C00535955","OKLAHOMA SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950124+0","Y","2012-11-02"
"C00346353","OLDCASTLE MATERIALS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13940768320+0","Y","2013-05-24"
"C00346353","OLDCASTLE MATERIALS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12971202059+0","Y","2012-04-25"
"C00346353","OLDCASTLE MATERIALS INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795946+0","Y","2009-03-27"
"C00359687","OLSSON FRANK AND WEEDA P C FUND FOR AMERICAN VALUES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951438352+0","Y","2012-04-15"
"C00359687","OLSSON FRANK AND WEEDA P C FUND FOR AMERICAN VALUES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933400040+0","Y","2009-03-27"
"C00273136","OLSSON FRANK AND WEEDA PC FREEDOM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868643+0","Y","2009-03-27"
"C00392886","OMNICARE, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201601149004493044+0","Y","2016-01-14"
"C00392886","OMNICARE, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201508289001585907+0","Y","2015-08-28"
"C00392886","OMNICARE, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13941273891+0","Y","2013-07-26"
"C00392886","OMNICARE, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12950044365+0","Y","2012-01-10"
"C00392886","OMNICARE, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397513+0","Y","2009-03-26"
"C00215384","ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960557532+0","","2014-03-24"
"C00215384","ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14940014925+0","","2014-01-10"
"C00215384","ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509468+0","","2009-07-27"
"C00215384","ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991789141+0","Y","2009-03-24"
"C00367920","OPPENHEIMERFUNDS, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13942320409+0","Y","2013-11-18"
"C00367920","OPPENHEIMERFUNDS, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10992489624+0","Y","2010-12-13"
"C00367920","OPPENHEIMERFUNDS, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992058104+0","Y","2009-04-30"
"C00367920","OPPENHEIMERFUNDS, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933355518+0","Y","2009-03-16"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201509109001633082+0","Y","2015-09-10"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13940104412+0","Y","2013-02-08"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11932110397+0","Y","2011-07-28"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990325112+0","Y","2010-02-19"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29935386259+0","Y","2009-10-26"
"C00323048","ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398428+0","Y","2009-03-26"
"C00195263","ORBITAL ATK INC. LEGACY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950627441+0","Y","2015-02-19"
"C00195263","ORBITAL ATK INC. LEGACY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14942369597+0","Y","2014-07-23"
"C00195263","ORBITAL ATK INC. LEGACY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12951935890+0","","2012-06-01"
"C00250209","ORBITAL ATK INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950626979+0","Y","2015-02-19"
"C00250209","ORBITAL ATK INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950602294+0","Y","2015-02-09"
"C00250209","ORBITAL ATK INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13940783404+0","Y","2013-06-14"
"C00250209","ORBITAL ATK INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29993360992+0","Y","2009-11-19"
"C00250209","ORBITAL ATK INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396357+0","Y","2009-03-25"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960026722+0","Y","2014-01-17"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12971395079+0","Y","2012-07-10"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12951380209+0","Y","2012-04-12"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030751356+0","Y","2012-03-01"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030654055+0","Y","2011-08-22"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030293916+0","Y","2010-04-14"
"C00476986","ORBITZ WORLDWIDE, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030261344+0","","2010-02-25"
"C00530030","OREGON CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890853+0","Y","2012-09-24"
"C00539312","OREGON CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961216+0","Y","2012-11-13"
"C00537852","OREGON DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030962087+0","Y","2012-11-13"
"C00533166","OREGON DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933203+0","Y","2012-10-22"
"C00596122","OREGON GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512129004176069+0","Y","2015-12-12"
"C00539429","OREGON REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961437+0","Y","2012-11-15"
"C00534214","OREGON REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941718+0","Y","2012-10-31"
"C00535971","OREGON SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950130+0","Y","2012-11-02"
"C00492132","ORGANIC TRADE ASSOCIATION PAC (ORGANIC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15031424823+0","Y","2015-05-19"
"C00492132","ORGANIC TRADE ASSOCIATION PAC (ORGANIC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11030581243+0","Y","2011-03-01"
"C00492132","ORGANIC TRADE ASSOCIATION PAC (ORGANIC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11030533890+0","Y","2011-01-10"
"C00511386","ORGANIZATION FOR HEALTHCARE INNOVATION IN OHIO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201602049008438864+0","Y","2016-02-04"
"C00511386","ORGANIZATION FOR HEALTHCARE INNOVATION IN OHIO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201602049008438860+0","Y","2016-02-04"
"C00511386","ORGANIZATION FOR HEALTHCARE INNOVATION IN OHIO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14952592160+0","Y","2014-11-18"
"C00511386","ORGANIZATION FOR HEALTHCARE INNOVATION IN OHIO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030724893+0","Y","2012-01-31"
"C00220558","ORRICK HERRINGTON & SUTCLIFFE, LLP FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12950683031+0","Y","2012-03-08"
"C00220558","ORRICK HERRINGTON & SUTCLIFFE, LLP FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990734307+0","Y","2010-06-09"
"C00220558","ORRICK HERRINGTON & SUTCLIFFE, LLP FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992638750+0","","2009-08-25"
"C00414896","OSI SYSTEMS INC PAC OSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201510199003107684+0","Y","2015-10-19"
"C00414896","OSI SYSTEMS INC PAC OSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14941764233+0","Y","2014-07-11"
"C00414896","OSI SYSTEMS INC PAC OSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934417131+0","Y","2009-08-04"
"C00414896","OSI SYSTEMS INC PAC OSI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991742772+0","Y","2009-03-12"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201507289000428779+0","Y","2015-07-28"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14960885257+0","Y","2014-05-09"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14031151302+0","Y","2014-01-09"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14031151393+0","Y","2014-01-09"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13031144393+0","","2013-12-27"
"C00553834","OTSUKA AMERICA PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (OTSUKA US PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13031144390+0","","2013-12-27"
"C00045781","OUTDOOR ADVERTISING ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11952501886+0","Y","2011-10-04"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15970016633+0","Y","2015-01-15"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14978191240+0","Y","2014-10-14"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13940509043+0","Y","2013-03-28"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13940509038+0","Y","2013-03-28"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12941465828+0","Y","2012-12-26"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11971565728+0","Y","2011-10-12"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030594961+0","Y","2011-04-20"
"C00445593","OUTDOOR INDUSTRY ASSOCIATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792704+0","Y","2009-03-25"
"C00236778","OWNER-OPERATOR INDEPENDENT DRIVERS ASSN INC POLITICAL ACTION COMMITTEE (AKA OOIDA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930019224+0","Y","2010-01-08"
"C00236778","OWNER-OPERATOR INDEPENDENT DRIVERS ASSN INC POLITICAL ACTION COMMITTEE (AKA OOIDA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990017203+0","Y","2010-01-07"
"C00236778","OWNER-OPERATOR INDEPENDENT DRIVERS ASSN INC POLITICAL ACTION COMMITTEE (AKA OOIDA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29935553620+0","Y","2009-12-14"
"C00236778","OWNER-OPERATOR INDEPENDENT DRIVERS ASSN INC POLITICAL ACTION COMMITTEE (AKA OOIDA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795144+0","Y","2009-03-26"
"C00109397","PA CREDIT UNION ASSOCIATION LEGISLATIVE ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933395684+0","Y","2009-03-24"
"C00462358","PAC FOR STRATEGIC UNIVERSITY RESEARCH","http://docquery.fec.gov/cgi-bin/fecimg/?_29992551268+0","Y","2009-07-30"
"C00462358","PAC FOR STRATEGIC UNIVERSITY RESEARCH","http://docquery.fec.gov/cgi-bin/fecimg/?_29030093148+0","Y","2009-05-27"
"C00409375","PACIFIC CONSOLIDATED INDUSTRIES EMPLOYEES' GOOD GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29935587449+0","Y","2009-12-18"
"C00068528","PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930175840+0","Y","2011-01-25"
"C00068528","PACIFIC LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397428+0","Y","2009-03-26"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201507309000467433+0","Y","2015-07-30"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14970738752+0","Y","2014-09-05"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14970738748+0","Y","2014-09-05"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14940329100+0","Y","2014-02-04"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960378721+0","Y","2014-02-04"
"C00403998","PACIFIC PULMONARY SERVICES POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792470+0","Y","2009-03-25"
"C00498691","PALANTIR TECHNOLOGIES INC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030622413+0","Y","2011-07-07"
"C00569285","PANDORA MEDIA, INC. PAC (PANDORA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14952552640+0","Y","2014-10-27"
"C00569285","PANDORA MEDIA, INC. PAC (PANDORA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14031300292+0","","2014-10-06"
"C00596601","PARAGUAYAN GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176643+0","Y","2015-12-13"
"C00326199","PARRY AND ROMANI ASSOCIATES INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396692+0","Y","2009-03-25"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201601159004504462+0","Y","2016-01-15"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201510169003097606+0","Y","2015-10-16"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15970280202+0","Y","2015-02-20"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13961239350+0","Y","2013-04-02"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11971820787+0","Y","2011-11-07"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11932492464+0","Y","2011-09-21"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931079832+0","Y","2010-08-02"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29993406512+0","Y","2009-12-03"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29935526387+0","","2009-12-02"
"C00287003","PARSONS BRINCKERHOFF GROUP INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991954900+0","","2009-04-15"
"C00103549","PARSONS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201509159002298003+0","Y","2015-09-15"
"C00103549","PARSONS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14941201235+0","","2014-05-08"
"C00103549","PARSONS CORPORATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990999734+0","","2010-07-20"
"C00569947","PATENT POLITICAL ACTION COMMITTEE; THE ('THE PATENT PAC')","http://docquery.fec.gov/cgi-bin/fecimg/?_14031330299+0","Y","2014-10-24"
"C00581686","PAYPAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201601309004951417+0","Y","2016-01-30"
"C00581686","PAYPAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201507210300012011+0","Y","2015-07-20"
"C00110478","PEABODY ENERGY CORPORATION POLITICAL ACTION COMMITTEE   (PEABODY PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373517+0","Y","2009-03-20"
"C00530048","PENNSYLVANIA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890859+0","Y","2012-09-24"
"C00539197","PENNSYLVANIA CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030960996+0","Y","2012-11-13"
"C00537845","PENNSYLVANIA DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030962093+0","Y","2012-11-13"
"C00533158","PENNSYLVANIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933209+0","Y","2012-10-22"
"C00596130","PENNSYLVANIA GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512129004176073+0","Y","2015-12-12"
"C00539510","PENNSYLVANIA REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961443+0","Y","2012-11-15"
"C00534289","PENNSYLVANIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941646+0","Y","2012-10-31"
"C00535989","PENNSYLVANIA SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950136+0","Y","2012-11-02"
"C00373217","PENSKE TRUCK LEASING CO LP POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992545111+0","Y","2009-07-30"
"C00373217","PENSKE TRUCK LEASING CO LP POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785982+0","Y","2009-03-23"
"C00505982","PEOPLE FOR ENDING POVERTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030690773+0","Y","2011-11-15"
"C00385849","PEPCO HOLDINGS INC POLITICAL ACTION COMMITTEE AKA PHI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14941723246+0","Y","2014-07-02"
"C00385849","PEPCO HOLDINGS INC POLITICAL ACTION COMMITTEE AKA PHI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12960693314+0","","2012-10-24"
"C00039321","PEPSICO, INC. CONCERNED CITIZENS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14940512131+0","Y","2014-02-19"
"C00039321","PEPSICO, INC. CONCERNED CITIZENS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12952242006+0","Y","2012-06-29"
"C00039321","PEPSICO, INC. CONCERNED CITIZENS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12950052009+0","Y","2012-01-10"
"C00039321","PEPSICO, INC. CONCERNED CITIZENS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933367214+0","Y","2009-03-19"
"C00398909","PERENNIAL STRATEGY GROUP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931538963+0","Y","2011-09-29"
"C00398909","PERENNIAL STRATEGY GROUP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934704591+0","","2009-10-07"
"C00398909","PERENNIAL STRATEGY GROUP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934472556+0","","2009-08-20"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12951951904+0","Y","2012-06-08"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12951946796+0","Y","2012-06-06"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930643506+0","Y","2011-04-12"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29993313499+0","Y","2009-11-09"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992026545+0","Y","2009-04-22"
"C00380527","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779282+0","Y","2009-03-20"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960563903+0","Y","2014-03-26"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12971225540+0","Y","2012-05-17"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10932069091+0","Y","2010-12-07"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991803659+0","Y","2010-10-29"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992203716+0","Y","2009-05-29"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933884699+0","Y","2009-05-29"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991883712+0","Y","2009-04-07"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933399269+0","Y","2009-03-27"
"C00113845","PERSONAL CARE PRODUCTS COUNCIL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933361398+0","","2009-03-17"
"C00596619","PERUVIAN GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176647+0","Y","2015-12-13"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201512149004180107+0","Y","2015-12-14"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15970294379+0","Y","2015-03-09"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13963173007+0","Y","2013-06-24"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13960795253+0","Y","2013-02-05"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931600368+0","Y","2011-06-08"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930636174+0","Y","2011-04-11"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930469806+0","Y","2011-03-09"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990442106+0","Y","2010-04-12"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29935373651+0","Y","2009-10-22"
"C00016683","PFIZER INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387375+0","Y","2009-03-23"
"C00177469","PG&E CORPORATION EMPLOYEES ENERGYPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14950078107+0","Y","2014-08-20"
